,t,G,Gp,Gt,Il,Ip,I1,Id,Qsto1,Qsto2,Qgut,X,SRsH,H,XH,Isc1,Isc2,Hsc1,Hsc2,D_1,t_1,D_2,t_2,D_3,t_3,pump_iob_0,pump_elapsed_0,pump_iob_1,pump_elapsed_1,pump_iob_2,pump_elapsed_2,pump_iob_3,pump_elapsed_3,pump_iob
0,0.0,120.0,178.8,129.39240506329116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.95,93.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,80000.0,240.0,100000.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,119.97718456870302,178.7660050073675,129.2962642869954,0.0,0.0,0.0,0.0,14513.507968174728,211.3484552117486,0.4124299762700533,0.0,9.230585049327573,90.56135497979837,5.001863433415279e-05,0.0,0.0,0.0,0.0,30000.0,0.0,80000.0,240.0,100000.0,660.0,2.609999895095825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.609999895095825
2,2.0,119.95278488862417,178.72964948405001,129.20459507409143,0.09759931889633779,0.30437526391627534,0.027582223259226733,0.027582223259226733,28117.085266046524,1302.9085243970778,30.317560314768606,0.3417198561510411,10.178386512294821,86.80235719305989,4.349885037588171e-05,228.17941167317707,3.7421423514401098,0.0,0.0,30000.0,0.0,80000.0,240.0,100000.0,660.0,2.609999895095825,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2.609999895095825
3,3.0,119.93519905144178,178.70344658664825,129.1123164827023,0.2904891571067412,0.5010404409156208,0.09436651823652628,0.09436651823652628,27359.978519257027,2510.788696435631,117.21457671947425,1.136904650392995,11.396551274516597,84.78911449950333,3.7572935145759195e-05,224.06410929615348,7.349302663429381,0.0,0.0,30000.0,0.0,80000.0,240.0,100000.0,660.0,2.609999895095825,120.0,0.0,0.0,0.0,0.0,0.0,0.0,2.609999895095825
4,4.0,119.93295146693204,178.70009768572874,129.01677379174882,0.5133693837163028,0.6668393938629165,0.19000364138023063,0.19000364138023063,26126.577698855668,3612.3527806636207,254.92599554005338,2.2263937668070817,12.20620536648373,83.97862682620257,3.244255847617667e-05,220.02302819963023,10.825132324553248,0.0,0.0,30000.0,0.0,80000.0,240.0,100000.0,660.0,2.609999895095825,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.609999895095825
5,5.0,119.95291097687594,178.72983735554516,128.9172826221561,0.7464420807799556,0.8232777280661079,0.31136864597990094,0.31136864597990094,24939.682590189015,4609.178313914467,437.2983591259116,3.5507984637427965,12.724887716784936,83.88155409588438,2.805125105618457e-05,216.05482992849463,14.17319495904143,0.0,0.0,30000.0,0.0,80000.0,240.0,100000.0,660.0,2.609999895095825,240.0,0.0,0.0,0.0,0.0,0.0,0.0,2.609999895095825
6,6.0,120.00048149347431,178.80071742527673,128.814225842345,0.9830672786881963,0.9761032195951572,0.4573305239702714,0.4573305239702714,23806.541221223866,5508.492677973897,658.595214179016,5.079484000892364,13.056647988908288,84.18362736182415,2.4315049241386068e-05,212.15820014092677,17.396968418795502,0.0,0.0,30000.0,0.0,80000.0,240.0,100000.0,660.0,2.609999895095825,300.0,0.0,0.0,0.0,0.0,0.0,0.0,2.609999895095825
7,7.0,120.07980868376364,178.91891493880783,128.70866594670386,1.2205059014953135,1.1266057048583409,0.6272687160096491,0.6272687160096491,22724.881868520755,6317.22309728663,913.504482104526,6.790388712929096,13.270909236050393,84.69141720438698,2.1151521865233252e-05,208.33184818966134,20.499846680672196,0.0,0.0,30000.0,0.0,80000.0,240.0,100000.0,660.0,2.609999895095825,360.0,0.0,0.0,0.0,0.0,0.0,0.0,2.609999895095825
8,8.0,120.19395921067124,179.08899922390015,128.60212625563895,1.4572482355274146,1.274853115527859,0.8206568534714903,0.8206568534714903,21692.36854314305,7041.9153408742695,1197.1037933472319,8.664316372294504,13.411453693481652,85.28963384944088,1.848609156706392e-05,204.57450667449976,23.48514179073159,0.0,0.0,30000.0,0.0,80000.0,240.0,100000.0,660.0,2.609999895095825,420.0,0.0,0.0,0.0,0.0,0.0,0.0,2.609999895095825
9,9.0,120.34507338040194,179.3141593367989,128.49643922748538,1.6922376208261354,1.4206099318856988,1.0369521484027189,1.0369521484027189,20706.768357775814,7688.763883541363,1504.8249302334004,10.683370719718225,13.505417664419321,85.91120116105135,1.6253220400677186e-05,200.8849310238822,26.356085686171355,0.0,0.0,30000.0,0.0,80000.0,240.0,100000.0,660.0,2.609999895095825,480.0,0.0,0.0,0.0,0.0,0.0,0.0,2.609999895095825
